"이수구분","수강
인원","허용
인원","수강
정원","공개
여부","비공개사유","과목명","분반","학점","시간","담당교수","강의언어
(Language)","교양영역
구분","교양영역
상세구분","상대/절대
평가구분","인증
구분","수강대상","설강
여부","강의실","시간","학과","수업
시간","강의계획서","강의계획서여부"
"교양","33","50","50","공개","","공업수학 1","8","3","3","임정은","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 9호관 303 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","항공우주공 2","50분","강의계획서",""
"교양","21","60","60","공개","","공업수학 1","9","3","3","방준호","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 403-1 ","화 3-A,화 3-B,화 4-A,목 1-B,목 2-A,목 2-B","융합기술공학부(IT응용시스템공학) 2","75분","강의계획서",""
"교양","43","60","60","공개","","공업수학 1","10","3","3","정길도","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 7호관 227 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","전자공학부 2","50분","강의계획서",""
"교양","59","60","60","공개","","공업수학 1","11","3","3","박석환","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 310 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","전자공학부 2","50분","강의계획서",""
"교양","58","60","60","공개","","공업수학 1","12","3","3","함운철","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 408 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","전자공학부 2","50분","강의계획서",""
"교양","33","60","60","공개","","공업수학 1","13","3","3","최수형","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 6호관 B11 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","화학공학부 2","50분","강의계획서",""
"교양","48","60","60","공개","","공업수학 1","15","3","3","이현규","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 249 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","토목/환경/자원.에너지공학부(토목공학) 2","50분","강의계획서",""
"교양","56","60","60","공개","","공업수학 1","16","3","3","임정은","한국어","일반교양","수리/정보","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 5호관 311 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","신소재(전자재료) 2","50분","강의계획서",""
"교양","22","60","60","공개","","공업수학 1","17","3","3","김순덕","한국어","일반교양","수리/정보","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 4호관 401 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","신소재(금속시스템) 2","50분","강의계획서",""
"교양","33","60","60","공개","","공업수학 1","18","3","3","이시훈","한국어","일반교양","수리/정보","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 2호관 405 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","토목/환경/자원.에너지공학부(자원.에너지공학) 2","50분","강의계획서",""
"교양","36","60","60","공개","","공업수학 1","19","3","3","정수미","한국어","일반교양","수리/정보","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 1호관 321 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","58","80","80","공개","","과학기술과문화적상상","1","3","3","김선영","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 525 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","","50분","강의계획서",""
"교양","78","80","80","공개","","과학기술과인간의미래","1","3","3","신미영","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학3호관 301 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","","50분","강의계획서",""
"교양","60","80","80","공개","","과학기술과인간의미래","2","3","3","김화선","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 525 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","","50분","강의계획서",""
"교양","78","80","80","공개","","과학기술과인간의미래","3","3","3","선유정","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학3호관 301 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","","50분","강의계획서",""
"교양","78","80","80","공개","","글로벌공학윤리","1","3","3","권이선","한국어","일반교양","자연과학","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 149 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","IT지능정보공학과 1","50분","강의계획서",""
"교양","27","80","80","공개","","기초물리학","1","3","3","이홍석","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 213 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","","50분","강의계획서",""
"교양","3","80","80","비공개","학과요청","기초물리학","2","3","3","신용돌","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 5호관 311 ","토 5-A,토 5-B,토 6-A,토 6-B,토 7-A,토 7-B","융합기술공학부(IT융합기전공학)(재) 1","50분","강의계획서",""
"교양","64","80","80","공개","","기초화학","1","3","3","정현진","한국어","일반교양","자연과학","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 249 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","토목/환경/자원.에너지공학부(토목공학) 1","50분","강의계획서",""
"교양","74","80","80","공개","","기초화학","2","3","3","김애란","한국어","일반교양","자연과학","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 149 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","산업정보시스템공 1,융합기술공학부(IT응용시스템공학) 1","50분","강의계획서",""
"교양","50","78","78","공개","","기초화학","3","3","3","김애란","한국어","일반교양","자연과학","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 406 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","전기공 1","50분","강의계획서",""
"교양","80","80","80","공개","","기초화학","4","3","3","김애란","한국어","일반교양","자연과학","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 408 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","전자공학부 1","50분","강의계획서",""
"교양","76","76","76","공개","","기초화학","5","3","3","손연선","한국어","일반교양","자연과학","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 149 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","전자공학부 1","50분","강의계획서",""
"교양","28","60","60","공개","","기초화학","6","3","3","홍성민","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학1호관 108 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","14","60","60","공개","","기초화학","7","3","3","김철주","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","원격강좌(콘텐츠)",":  ","수 10-A,수 10-B,수 11-A,수 11-B,수 12-A,수 12-B","","50분","강의계획서",""
"교양","16","50","50","비공개","군이러닝","기초화학","8","3","3","김철주","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","원격강좌(콘텐츠)",":  ","토 10-A,토 10-B,토 11-A,토 11-B,토 12-A,토 12-B","","50분","강의계획서",""
"교양","17","80","80","공개","","논리와법","1","3","3","박준석","한국어","일반교양","사회과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 352 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","37","50","50","공개","","농구","1","1","2","양한승","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:체육관 121 ","금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","34","50","50","공개","","농구","2","1","2","양한승","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:체육관 121 ","금 6-A,금 6-B,금 7-A,금 7-B","","50분","강의계획서",""
"교양","42","50","50","공개","","뉴스포츠","1","1","2","강윤석","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:체육관 310 ","화 1-A,화 1-B,화 2-A,화 2-B","","50분","강의계획서",""
"교양","27","50","50","공개","","단소","2","1","2","김상현","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 105 ","월 3-A,월 3-B,월 4-A,월 4-B","","50분","강의계획서",""
"교양","45","50","50","공개","","단소","3","1","2","이성구","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 104 ","수 1-A,수 1-B,수 2-A,수 2-B","","50분","강의계획서",""
"교양","48","50","50","공개","","단소","4","1","2","이성구","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 105 ","수 3-A,수 3-B,수 4-A,수 4-B","","50분","강의계획서",""
"교양","31","50","50","공개","","단소","5","1","2","강민하","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 105 ","월 1-A,월 1-B,월 2-A,월 2-B","","50분","강의계획서",""
"교양","24","50","50","공개","","단소","6","1","2","강민하","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 105 ","금 1-A,금 1-B,금 2-A,금 2-B","","50분","강의계획서",""
"교양","100","110","110","비공개","현장수강신청","대학생활과진로설계","1","1","1","김희선","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:간호대학 501 ","목 4-A,목 4-B","간호 1","50분","강의계획서",""
"교양","63","65","65","비공개","현장수강신청","대학생활과진로설계","2","1","1","소승영","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 1호관 234 ","월 8-A,월 8-B","건축공 1","50분","강의계획서",""
"교양","47","50","50","비공개","현장수강신청","대학생활과진로설계","3","1","1","박성준","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 9호관 306 ","목 5-A,목 5-B","고분자섬유나노공학부(고분자나노공학) 1","50분","강의계획서",""
"교양","43","43","43","비공개","현장수강신청","대학생활과진로설계","4","1","1","김병석","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 2호관 417 ","수 9-A,수 9-B","고분자섬유나노공학부(유기소재섬유공학) 1","50분","강의계획서",""
"교양","66","67","67","비공개","현장수강신청","대학생활과진로설계","5","1","1","임재혁","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 4호관 401-1 ","수 9-A,수 9-B","기계공 1","50분","강의계획서",""
"교양","80","80","80","비공개","현장수강신청","대학생활과진로설계","6","1","1","김연직","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 9호관 206 ","수 2-A,수 2-B","기계설계공학부 1","50분","강의계획서",""
"교양","76","76","76","비공개","현장수강신청","대학생활과진로설계","7","1","1","김대석","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 1호관 149 ","화 5-A,화 5-B","기계시스템 1","50분","강의계획서",""
"교양","24","24","24","비공개","현장수강신청","대학생활과진로설계","8","1","1","황지욱","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 9호관 914 ","수 3-A,수 3-B","도시공 1","50분","강의계획서",""
"교양","46","48","48","비공개","현장수강신청","대학생활과진로설계","9","1","1","유문호","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 1호관 302 ","화 7-A,화 7-B","바이오메디컬공학부 1","50분","강의계획서",""
"교양","40","40","40","비공개","현장수강신청","대학생활과진로설계","10","1","1","배준수","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 6호관 508 ","수 8-A,수 8-B","산업정보시스템공 1","50분","강의계획서",""
"교양","26","26","26","비공개","현장수강신청","대학생활과진로설계","11","1","1","이지현","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 5호관 507 ","목 2-A,목 2-B","소프트웨어공 1","50분","강의계획서",""
"교양","43","49","49","비공개","현장수강신청","대학생활과진로설계","12","1","1","박제신","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 4호관 401 ","목 4-A,목 4-B","신소재(금속시스템) 1","50분","강의계획서",""
"교양","41","44","44","비공개","현장수강신청","대학생활과진로설계","13","1","1","정창규","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 5호관 302 ","목 2-A,목 2-B","신소재(전자재료) 1","50분","강의계획서",""
"교양","41","41","41","비공개","현장수강신청","대학생활과진로설계","14","1","1","이철로","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 4호관 403 ","수 5-A,수 5-B","신소재(정보소재) 1","50분","강의계획서",""
"교양","15","17","17","비공개","현장수강신청","대학생활과진로설계","15","1","1","서희","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 1호관 146 ","월 6-A,월 6-B","양자시스템공학과 1","50분","강의계획서",""
"교양","28","28","28","비공개","현장수강신청","대학생활과진로설계","16","1","1","유창호","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 4호관 419 ","목 5-A,목 5-B","융합기술공학부(IT융합기전차공학) 1","50분","강의계획서",""
"교양","29","29","29","비공개","현장수강신청","대학생활과진로설계","17","1","1","소병문","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 6호관 B16 ","수 4-A,수 4-B","융합기술공학부(IT응용시스템공학) 1","50분","강의계획서",""
"교양","41","45","45","비공개","현장수강신청","대학생활과진로설계","18","1","1","최석우","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 7호관 124 ","수 9-A,수 9-B","전기공 1","50분","강의계획서",""
"교양","169","180","180","비공개","현장수강신청","대학생활과진로설계","19","1","1","조성익","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:진수당 352 ","목 9-A,목 9-B","전자공학부 1","50분","강의계획서",""
"교양","83","90","90","비공개","현장수강신청","대학생활과진로설계","20","1","1","나승훈","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 7호관 534 ","수 9-A,수 9-B","컴퓨터공학부 1","50분","강의계획서",""
"교양","42","42","42","비공개","현장수강신청","대학생활과진로설계","21","1","1","오주원","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 2호관 405 ","목 3-A,목 3-B","토목/환경/자원.에너지공학부(자원.에너지공학) 1","50분","강의계획서",""
"교양","60","60","60","비공개","현장수강신청","대학생활과진로설계","22","1","1","노화성","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 1호관 249 ","목 8-A,목 8-B","토목/환경/자원.에너지공학부(토목공학) 1","50분","강의계획서",""
"교양","41","41","41","비공개","현장수강신청","대학생활과진로설계","23","1","1","백기태","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 6호관 516 ","화 9-A,화 9-B","토목/환경/자원.에너지공학부(환경공학) 1","50분","강의계획서",""
"교양","39","39","39","비공개","현장수강신청","대학생활과진로설계","24","1","1","신의섭","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 9호관 303 ","화 2-A,화 2-B","항공우주공 1","50분","강의계획서",""
"교양","92","95","95","비공개","현장수강신청","대학생활과진로설계","25","1","1","민지호","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 6호관 B11 ","화 9-A,화 9-B","화학공학부 1","50분","강의계획서",""
"교양","45","45","45","비공개","현장수강신청","대학생활과진로설계","26","1","1","송현제","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:공과대학 2호관 116 ","화 5-A,화 5-B","IT지능정보공학과 1","50분","강의계획서",""
"교양","16","17","17","비공개","현장수강신청","대학생활과진로설계","27","1","1","여영기","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:진수당 403 ","수 9-A,수 9-B","교육 1","50분","강의계획서",""
"교양","22","22","22","비공개","현장수강신청","대학생활과진로설계","28","1","1","주재우","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:사범대 본관 415 ","화 9-A,화 9-B","국어교육 1","50분","강의계획서",""
"교양","11","11","11","비공개","현장수강신청","대학생활과진로설계","29","1","1","신효식","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:사범대 본관 312 ","금 3-A,금 3-B","독어교육 1","50분","강의계획서",""
"교양","16","20","20","비공개","현장수강신청","대학생활과진로설계","30","1","1","김경래","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:진수당 401 ","목 9-A,목 9-B","역사교육과 1","50분","강의계획서",""
"교양","22","22","22","비공개","현장수강신청","대학생활과진로설계","31","1","1","김정인","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:사범대 본관 104 ","화 4-A,화 4-B","영어교육 1","50분","강의계획서",""
"교양","16","16","16","비공개","현장수강신청","대학생활과진로설계","32","1","1","허인혜","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:진수당 201 ","목 5-A,목 5-B","윤리교육 1","50분","강의계획서",""
"교양","12","20","20","비공개","현장수강신청","대학생활과진로설계","33","1","1","김정현","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:진수당 501 ","목 9-A,목 9-B","일반사회교육과 1","50분","강의계획서",""
"교양","12","12","12","비공개","현장수강신청","대학생활과진로설계","34","1","1","송원섭","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:진수당 302 ","화 9-A,화 9-B","지리교육 1","50분","강의계획서",""
"교양","16","16","16","비공개","현장수강신청","대학생활과진로설계","35","1","1","김은주","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:과학관 227 ","월 9-A,월 9-B","과학교(물리) 1","50분","강의계획서",""
"교양","16","17","17","비공개","현장수강신청","대학생활과진로설계","36","1","1","황성수","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:과학관 109 ","월 9-A,월 9-B","과학교(생물) 1","50분","강의계획서",""
"교양","16","16","16","비공개","현장수강신청","대학생활과진로설계","37","1","1","문병권","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:과학관 129 ","월 9-A,월 9-B","과학교(지구과학) 1","50분","강의계획서",""
"교양","16","16","16","비공개","현장수강신청","대학생활과진로설계","38","1","1","박종호","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:과학관 401 ","월 9-A,월 9-B","과학교(화학) 1","50분","강의계획서",""
"교양","22","22","22","비공개","현장수강신청","대학생활과진로설계","39","1","1","한상언","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:사범대 본관 509 ","수 9-A,수 9-B","수학교육 1","50분","강의계획서",""
"교양","22","22","22","비공개","현장수강신청","대학생활과진로설계","40","1","1","김석원","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:예체능관 219 ","금 5-A,금 5-B","체육교육 1","50분","강의계획서",""
"교양","137","143","143","비공개","현장수강신청","대학생활과진로설계","41","1","1","송지수","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:의학계열공용관(치과대학 4호관) 212 ","월 3-A,월 3-B","의예 1","50분","강의계획서",""
"교양","23","23","23","비공개","현장수강신청","대학생활과진로설계","42","1","1","이은경","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학3호관 211 ","목 9-A,목 9-B","과학 1","50분","강의계획서",""
"교양","33","40","40","비공개","현장수강신청","대학생활과진로설계","43","1","1","강석일","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학5호관 213 ","화 4-A,화 4-B","물리 1","50분","강의계획서",""
"교양","31","31","31","비공개","현장수강신청","대학생활과진로설계","44","1","1","양전욱","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학3호관 111 ","화 9-A,화 9-B","반도체과학기술학 1","50분","강의계획서",""
"교양","35","38","38","비공개","현장수강신청","대학생활과진로설계","45","1","1","장용석","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학4호관 312 ","목 5-A,목 5-B","생명과학부(분자생물학) 1","50분","강의계획서",""
"교양","33","34","34","비공개","현장수강신청","대학생활과진로설계","46","1","1","김환규","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학2호관 409 ","수 8-A,수 8-B","생명과학부(생명과학) 1","50분","강의계획서",""
"교양","29","35","35","비공개","현장수강신청","대학생활과진로설계","47","1","1","이용훈","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학본관 328 ","화 9-A,화 9-B","수 1","50분","강의계획서",""
"교양","18","25","25","비공개","현장수강신청","대학생활과진로설계","48","1","1","정경회","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학본관 421 ","화 9-A,화 9-B","스포츠과학과 1","50분","강의계획서",""
"교양","34","40","40","비공개","현장수강신청","대학생활과진로설계","49","1","1","오창환","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학4호관 226 ","월 8-A,월 8-B","지구환경과학 1","50분","강의계획서",""
"교양","35","35","35","비공개","현장수강신청","대학생활과진로설계","50","1","1","최혜미","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학본관 226 ","목 9-A,목 9-B","통계학과 1","50분","강의계획서",""
"교양","56","56","56","비공개","현장수강신청","대학생활과진로설계","51","1","1","신태호","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:자연과학대학1호관 108 ","수 2-A,수 2-B","화 1","50분","강의계획서",""
"교양","40","40","40","비공개","현장수강신청","대학생활과진로설계","52","1","1","장성일","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:의학계열공용관(치과대학 4호관) 115 ","월 3-A,월 3-B","치의예 1","50분","강의계획서",""
"교양","44","55","55","비공개","현장수강신청","대학생활과진로설계","53","1","1","정태종","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:글로벌인재관 220 ","화 9-A,화 9-B","공공인재학부 1","50분","강의계획서",""
"교양","54","64","64","비공개","현장수강신청","대학생활과진로설계","54","1","1","이승법","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:인문대학2호관 501 ","월 5-A,월 5-B","국제이공학부 2","50분","강의계획서",""
"교양","24","30","30","비공개","현장수강신청","대학생활과진로설계","55","1","1","이진영","한국어","일반교양","신입생정착/학생지도","Pass/Fail","일반","전체(학부)","일반","전주:글로벌인재관 219 ","수 5-A,수 5-B","국제인문사회학부 2","50분","강의계획서",""
"교양","35","40","40","공개","","데이터과학기초","1","3","3","강래형","한국어","일반교양","수리/정보","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 1호관 246 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","","50분","강의계획서",""
"교양","24","40","40","공개","","데이터과학기초","2","3","3","정인숙","한국어","일반교양","수리/정보","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 1호관 246 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","","50분","강의계획서",""
"교양","23","40","40","공개","","데이터과학기초","3","3","3","정태섭","한국어","일반교양","수리/정보","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 6호관 318 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","토목/환경/자원.에너지공학부(환경공학) 2","50분","강의계획서",""
"교양","62","70","70","공개","","동양미술의이해","1","3","3","김정희","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5080 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","","50분","강의계획서",""
"교양","72","80","80","공개","","매스컴과대중문화","1","3","3","이성원","한국어","일반교양","사회과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문사회관 201 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","","50분","강의계획서",""
"교양","71","80","80","공개","","매스컴과대중문화","2","3","3","윤승욱","한국어","일반교양","사회과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 315 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","189","200","200","공개","","매스컴과대중문화","3","3","3","나미수","한국어","일반교양","사회과학","상대평가Ⅰ","일반","전체(학부)","원격강좌(콘텐츠)",":  ","화 10-A,화 10-B,화 11-A,화 11-B,화 12-A,화 12-B","","50분","강의계획서",""
"교양","45","50","50","비공개","군이러닝","매스컴과대중문화","4","3","3","나미수","한국어","일반교양","사회과학","상대평가Ⅰ","일반","전체(학부)","원격강좌(콘텐츠)",":  ","토 10-A,토 10-B,토 11-A,토 11-B,토 12-A,토 12-B","","50분","강의계획서",""
"교양","15","80","80","비공개","학과요청","목재와인간생활","1","3","3","황정우","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","온·오프라인강좌","전주:농업생명과학대학본관 218 ","화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B","생명자원융합학과 2,산림환경과학과(재) 2","50분","강의계획서",""
"교양","48","80","80","공개","","목재와인간생활","2","3","3","황정우","한국어","일반교양","자연과학","상대평가Ⅰ","일반","전체(학부)","일반","전주:농업생명과학대학2호관강당 100-2 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","","50분","강의계획서",""
"교양","77","80","80","공개","","문화사의이해","1","3","3","박현진","한국어","일반교양","인문학","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 103 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","","50분","강의계획서",""
"교양","73","80","80","공개","","문화사의이해","2","3","3","박현진","한국어","일반교양","인문학","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 103 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","","50분","강의계획서",""
"교양","42","50","50","공개","","배구","2","1","2","안재웅","한국어","일반교양","예술/체육","상대평가Ⅰ","일반","전체(학부)","일반","전주:체육관 121 ","월 6-A,월 6-B,월 7-A,월 7-B","","50분","강의계획서",""
